,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Brand,Casing,Category,Graphics Card,Index,Motherboard,Name,Price,Processor,RAM,Storage,Subcategory,Warranty,Power Supply,CPU Cooler,Keyboard,Monitor,Audio,External I/O Ports,Operating System,Optical Drive,Network & Wireless Connectivity,Dimension,Mouse,Weight,Hard Disk,Main Board,Operating system,Processor Speed,Processor Type,Lan,Interface,Camera,Color,Screen Size,Accessories,Networking,Base Frequency,Cache,Capacity,Connectivity,Cores,Dimensions,Frequency,Key Board,Max Turbo Frequency,Model,Nature ,Solid State Drive (SSD),Type,Hard Disk Drive (HDD),Threads
0,0.0,0.0,0.0,0.0,0.0,Intel,ATX Casing,Desktop,Asus GeForce GT 710 2GB DDR5 Graphics Card,1.0,ASRock H470M-HDV 10th and 11th Gen Intel M-ATX Motherboard,Intel 10th Gen Core i3-10100 Gaming PC,"36,100",Intel Core i3-10100 10th Gen Processor,TEAM ELITE U-Dimm 4GB 2400MHz DDR4 RAM,Toshiba P300 1TB Desktop PC Internal Hard Drive,Gaming PC,03 years limited warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,1.0,1.0,1.0,1.0,Ryzen,Antec NX220 NX Series Mid Tower Case,Desktop,Asus Phoenix GeForce GTX 1050Ti 4GB GDDR5 Graphics,2.0,ASROCK B450M-HDV R4.0 AMD B450 Chipset Motherboard,AMD Ryzen 5 3500X Gaming PC,"63,500",AMD RYZEN 5 3500X Processor,Adata 8 GB DDR4 2666 BUS Desktop RAM,"TEAM GX2 2.5"" SATA 128GB SSD",Gaming PC,03 years warranty,"Antec Value Power VP550P PLUS 80 PLUS 230V Standard 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0,2.0,2.0,2.0,2.0,Ryzen,MaxGreen A361 RGB Mid Tower Case,Desktop,Asus Phoenix GeForce GTX 1050Ti 4GB GDDR5 Graphics Card,3.0,Asrock B450M Pro4-F AMD Motherboard,AMD Ryzen 5 3600 Gaming PC,"69,230",AMD Ryzen 5 3600 Processor,Team Elite Plus 8GB 3200MHz DDR4 U-DIMM Desktop RAM,"TEAM GX2 2.5"" SATA 128GB SSD",Gaming PC,03 years warranty,Antec VP550 Plus 550W Non Modular Power Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.0,3.0,3.0,3.0,3.0,Intel,MaxGreen A361 RGB Mid Tower Case,Desktop,"EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 Graphics Card
(1 Year warranty)",4.0,"ASRock B560M Pro4 10th and 11th Gen Micro ATX Motherboard
(3 Years warranty)",Intel Core i5-11400 11th Gen Gaming PC,"105,600","Intel 11th Gen Core i5-11400 Rocket Lake Processor
(3 Years warranty)","TEAM NIGHT HAWK 8GB 3600MHz RGB DDR4 Desktop RAM
(Lifetime warranty)","Toshiba P300 1TB Desktop PC Internal Hard Drive
(2 Years warranty)
Team MP33 256GB M.2 PCIe SSD
(5 Years warranty)",Gaming PC,,"Antec VP650 Plus 650W Non-Modular Power Supply
(3 Years warranty)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.0,4.0,4.0,4.0,4.0,Ryzen,Antec NX600 ATX MId-Tower Tempered Glass Case,Desktop,EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 Graphics Card,5.0,Asrock B450M Pro4-F AMD Motherboard,AMD Ryzen 7 3700X Gaming PC,"110,500",AMD Ryzen 7 3700X Processor,TEAM NIGHT HAWK UD 8GB 3200MHz RGB DDR4 Desktop RAM,"TEAM CX2 2.5"" SATA 256GB SSD",Gaming PC,03 years warranty,Antec VP550 Plus 550W Non-Modular Power Supply,Antec Neptune 120 Advanced All in One ARGB CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.0,5.0,5.0,5.0,5.0,Ryzen,Antec NX800 Mid Tower Gaming Case (White),Desktop,EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 Graphics Card,6.0,ASRock B550 Pro4 DDR4 AMD Motherboard,AMD Ryzen 5 5600X Gaming PC,"137,400",AMD Ryzen 5 5600X Processor,Team Delta RGB 8GB DDR4 3200MHz Desktop RAM,"Toshiba P300 1TB Desktop PC Internal Hard Drive
Team MP33 256GB M.2 PCIe SSD",Gaming PC,03 years warranty,Antec HCG-750 Gold Series 750W Full Modular Power Supply ,NZXT Kraken X53 240mm All-in-One Liquid CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6.0,6.0,6.0,6.0,6.0,Intel,"Antec Dark Fleet DF700 FLUX Mid Tower ATX Gaming Case
",Desktop,ZOTAC GAMING GeForce RTX 3070 Ti Trinity 8GB GDDR6X Graphics Card,7.0,"ASROCK Z590 STEEL LEGEND WIFI 6E Intel Z500 Series Motherboard
",Intel i7-11700k 11th Gen Gaming PC,"216,200","Intel 11th Generation Core i7-11700k Rocket Lake Processor
","TEAM DELTA RGB 8GB 3600 MHZ DESKTOP RAM
",TEAM MP33 256GB M.2 PCIe SSD,Gaming PC,,"Antec HCG-750 Gold Series 750W Full Modular Power Supply
","MSI MAG CORELIQUID 360R AIO RGB Liquid CPU Cooler
","Gamdias Hermes E1B Gaming Combo
","SAMSUNG LF22T350FHW 22"" 75Hz Full HD IPS LED Monitor
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7.0,7.0,7.0,7.0,7.0,Intel,Antec NX210 Mid Tower Gaming Case,Desktop,GIGABYTE RADEON RX 5600 XT GAMING OC 6GB GRAPHICS CARD,8.0,ASRock B460M Pro4 10th Gen DDR4 Motherboard,Intel 10th Gen Core i5-10600 Gaming PC,"82,540","Intel 10th Gen Core i5-10600 Processor	
",Team Dark 8GB DDR4 3200 Mhz Gaming Desktop Memory,"Toshiba P300 1TB Desktop PC Internal Hard Drive
Western Digital Green 120GB SSD",Gaming PC,03 years limited warranty,Antec VP650 Plus 650W Non Modular Power Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.0,8.0,8.0,8.0,8.0,Ryzen,MaxGreen A363BK ATX Casing,Desktop,EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 Graphics Card,9.0,Asrock B450M Pro4-F AMD Motherboard,AMD Ryzen 5 3600X Gaming PC,"96,500",AMD Ryzen 5 3600X Processor,Team Elite Plus 8GB 3200MHz DDR4 U-DIMM Desktop RAM,"TEAM CX2 2.5"" SATA 256GB SSD",Gaming PC,"03 Years Limited Warranty
",Antec VP650 Plus 650W Non-Modular Power Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.0,9.0,9.0,9.0,9.0,Intel,Antec NX300 Mid Tower Gaming Case,Desktop,EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 Graphics Card,10.0,ASRock B560 Pro4 10th and 11th Gen ATX Motherboard,Intel 10th Gen Core i7-10700 Gaming PC,"112,500",Intel 10th Gen Core i7-10700 Processor,TEAM NIGHT HAWK 8GB 3600MHz RGB DDR4 Desktop RAM,"Toshiba P300 1TB Desktop PC Internal Hard Drive
Team MP33 256GB M.2 PCIe SSD",Gaming PC,03 years limited warranty,Antec VP650 Plus 650W Non-Modular Power Supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10.0,10.0,10.0,10.0,10.0,Ryzen,"Antec NX600 Mid-Tower Gaming Case
",Desktop,EVGA GeForce GTX 1660 SUPER SC ULTRA GAMING 6GB GDDR6 Graphics Card,11.0,"ASRock B550M Steel Legend DDR4 AMD Motherboard
",AMD Ryzen 7 3800X GTX 1660 SUPER 6GB Graphics Gaming PC,"152,500","AMD Ryzen 7 3800X Processor
","Team Delta RGB 8GB DDR4 3200MHz Desktop RAM
",Team MP33 256GB M.2 PCIe SSD,Gaming PC,,"Antec HCG-750 Gold Series 750W Full Modular Power Supply
",NZXT Kraken X53 240mm All-in-One Liquid CPU Cooler,"Gamdias Hermes E1B Gaming Combo
","SAMSUNG LF22T350FHW 22"" 75Hz Full HD IPS LED Monitor
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11.0,11.0,11.0,11.0,11.0,Ryzen,Antec Dark Fleet DF700 FLUX Mid Tower ATX Gaming Case,Desktop,ZOTAC GAMING GeForce RTX 3070 Ti Trinity 8GB GDDR6X Graphics Card,12.0,Asrock X570 Steel Legend AMD Motherboard,AMD Ryzen 9 3900X Gaming PC,"218,200",AMD Ryzen 9 3900X Processor,TEAM NIGHT HAWK BLACK 8GB 3600MHz RGB DDR4 RAM ,"Team MP33 256GB M.2 PCIe SSD
Toshiba P300 1TB Desktop PC Internal Hard Drive",Gaming PC,03 years warranty,ANTEC High Current Gamer Series 750 WATT 80 Plus Gold Full Modular Power Supply,NZXT Kraken X73 RGB 360mm All-in-One Liquid CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12.0,12.0,12.0,12.0,12.0,Ryzen,Antec NX800 Mid Tower Gaming Case,Desktop,ZOTAC GAMING GeForce RTX 3070 Ti Trinity 8GB GDDR6X Graphics Card,13.0,Asrock X570 Steel Legend AMD Motherboard,AMD Ryzen 7 5800X Gaming PC,"218,900",AMD Ryzen 7 5800X Processor,Team Dark 16GB DDR4 3200Mhz Gaming Desktop Memory,"Toshiba P300 1TB Desktop PC Internal Hard Drive
Team MP33 256GB M.2 PCIe SSD",Gaming PC,03 years warranty,Antec HCG 850 EC Gold High Current Gamer Gold Series 850W Power supply,NZXT Kraken X73 RGB 360mm All-in-One Liquid CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13.0,13.0,13.0,13.0,13.0,Ryzen,Antec NX800 Mid Tower Gaming Case,Desktop,,14.0,ASRock X570 STEEL LEGEND  AMD X570 Chipset Motherboard,AMD Ryzen 9 5900X Gaming PC,"238,000",AMD Ryzen 9 5900X Processor,"TEAM NIGHT HAWK 8GB 3600MHz RGB DDR4 Desktop RAM
","Toshiba P300 1TB Desktop PC Internal Hard Drive
Team MP34 256GB M.2 2280 PCIe SSD",Gaming PC,,Antec HCG 850 EC Gold High Current Gamer Gold Series 850W Power supply,NZXT Kraken X73 360mm All-in-One Liquid CPU Cooler,,ZOTAC GAMING GeForce RTX 3070 Ti Trinity 8GB GDDR6X Graphics Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14.0,14.0,14.0,14.0,14.0,Ryzen,Antec Dark Fleet DF700 FLUX Mid Tower ATX Gaming Case,Desktop,,15.0,ASRock X570 STEEL LEGEND  AMD X570 Chipset Motherboard,AMD Ryzen 9 5950X Gaming PC,"259,200",AMD Ryzen 9 5950X Processor,"TEAM NIGHT HAWK 8GB 3600MHz RGB DDR4 Desktop RAM
","Toshiba P300 1TB Desktop PC Internal Hard Drive
Team MP34 256GB M.2 2280 PCIe SSD",Gaming PC,,Antec HCG 850 EC Gold High Current Gamer Gold Series 850W Power supply,NZXT Kraken X73 360mm All-in-One Liquid CPU Cooler,,ZOTAC GAMING GeForce RTX 3070 Ti Trinity 8GB GDDR6X Graphics Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.0,15.0,15.0,15.0,15.0,Intel,Antec NX800 Mid Tower Gaming Case,Desktop,Gigabyte GeForce RTX 3090 GAMING OC 24G GDDR6X GAMING Graphics Card,16.0,ASRock Z490 Extreme4 10th Gen DDR4 Motherboard,Intel 10th Gen Core i9-10900k Gaming PC,"286,540",INTEL CORE I9-10900K 10TH GEN 10 CORE PROCESSOR,Team Delta RGB 16GB DDR4 3200MHz Desktop RAM,"Seagate Internal 1TB SATA Barracuda HDD
PNY CS3030 250GB M.2 NVMe SSD
",Gaming PC,03 years limited warranty,Antec HIgh Current Gamer Series 850 WATT 80 Plus Gold Full Modular Series,Antec Neptune 240 Advanced All in One ARGB CPU Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16.0,16.0,16.0,16.0,,Walton,Mini Tower,Desktop,"Intel UHD Graphics 630  
",17.0,Intel H310 Chipset,Walton Kaiman EX WDPC910034 Intel Core i3-9100 Desktop PC,"34,500","Intel Core i3-9100 Processor (6M Cache, 3.60 GHz up to 4.20 GHz)
","8GB DDR4 2666MHz
(Supported upto 32 GB)","1 TB SATA  3.5"" 7200 RPM HDD
128GB M.2 2280 SATA SSD(included)",Brand PC,02 years warranty,"250 W 80+ Bronze
",,,,Realtek High Definition Audio,"Front IO Ports:
1 x USB 3.0 ports
1 x USB 2.0 ports
Universal Audio Jack
Back Panel IO ports :
1 x PS/2 keyboard/mouse port
1 x D-Sub port
1 x DVI-D port
1 x HDMI port
4 x USB 3.1 Gen 1 ports
2 x USB 2.0/1.1 ports
1 x RJ-45 ports
3 x audio jacks
Slots:
1 x PCI Express 3.0 x16 slot, running at x16
1 x PCI Express 2.0 x1 slot
2 x PCI slots",Free DOS,"(optional ), not included",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17.0,17.0,17.0,17.0,,Walton,"Black , Tower",Desktop,Intel UHD Graphics 630,18.0,,Walton Kaiman Ex B WDPCG65051 Intel PDC G6500 Desktop PC,"34,750","Intel Pentium Gold G6500 Processor (4M Cache, 4.10 GHz,2 Cores, 4 Threads)",8 GB DDR4 2666MHz (Supported upto 64 GB),"128GB M.2 2280 SATA SSD, 
1TB SATA  3.5"" 7200 RPM HDD",Brand PC,02 years warranty,350W 80+ Bronze,,,,Realtek High Definition Audio,,Windows 10,No Optical Drive,Realtek Gbe LAN Chip (1000/100 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18.0,18.0,18.0,18.0,,Lenovo,,Desktop,Integrated Intel UHD Graphics 630,19.0,Intel B460,Lenovo IdeaCentre 307 Core i3 10th Gen Tower Brand PC,"35,500","Intel Core i3-10100 Processor (6M Cache, 3.60 GHz up to 4.30 GHz)",1x 4GB UDIMM DDR4-2933 (Expandable upto 32 GB DDR4 2666),"1TB HDD
Support: Up to two drives, 1x 3.5″ HDD + 1x M.2 SSD
- 3.5″ HDD up to 2TB
- M.2 SSD up to 512GB",Brand PC,3 Years,260W 85% Energy Star,,USB Keyboard,,High Definition (HD) Audio,"Front Ports:
1x headphone / microphone combo jack (3.5mm)
4x USB 3.2 Gen 1
Rear Ports:
1x microphone (3.5mm)1x VGA, 1x HDMI 1.4b, 1x Ethernet (RJ-45), 2x USB 2.0, 2x USB 3.2 Gen 1, 1x line-out (3.5mm)","Free DOS
",9.0mm DVD±RW,"Wireless: 802.11ac, 2×2 Wireless LAN
LAN: Integrated 100/1000M",100 x 274.5 x 312.5 mm (3.93 x 10.8 x 12.3 inches),USB Mouse,4.35 kg (9.59 lbs),,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19.0,19.0,19.0,19.0,,Dell,,Desktop,Intel UHD Graphics 630,20.0,,Dell Vostro 3888MT Core i3 10th Gen Brand PC,"36,000","Intel Core i3-10100 Processor (6M Cache, 3.60 GHz up to 4.30 GHz)","4GB DDR4 2666 MHz RAM
","1TB 7200RPM 3.5"" SATA HDD",Brand PC,"03 years warranty
",260W Power Supply,,USB Keyboard,,Combo port,"LAN10/100/1000 Gigabit Ethernet
4 x USB3.2 Gen 1 Type-A, 4 x USB2.0 Type-A
1 x HDMI Port
1 x VGA/D-Sub
1 x Audio Port Combo
1x Extra RAM Slot (highest upgradeable up to 64GB)",Free DOS,Tray load DVD Drive (Reads and Writes to DVD/CD),"10/100/1000 Gigabit Ethernet
802.11 ac 2x2 WiFi
Bluetooth 5.0
",324.3 x 154.0 x 293 mm,USB Mouse,4.93 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20.0,20.0,20.0,20.0,,HP,,Desktop,Intel 630 Graphics,21.0,,HP 280 Pro G6 MT Core i3 10th Gen Microtower PC,"36,500",Intel 10th Gen Core i3-10100 Processor-3.6GHz Turbo Boost 4.3GHz (6MB Cache),4GB DDR4 RAM-2666MHz RAM,1 TB SATA-7200rpm HDD,Brand PC,3 years warranty,,,"HP USB Keyboard
","No monitor
","Realtek ALC3601 codec, combo microphone/headphone jack","Front: 1 headphone/microphone combo; 4 SuperSpeed USB 5Gbps signaling rate; 2 SuperSpeed USB 10Gbps signaling rateRear: 1 HDMI; 1 line in; 1 line out; 1 power connector; 1 RJ-45; 1
serial; 1 VGA; 2 USB 2.0",Free DOS,DVD-RW Drive,,6.12 x 11.93 x 13.28 in; 15.5 x 30.3 x 33.7 cm,"HP USB Optical Mouse
",10.4 lb; 4.7 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21.0,21.0,21.0,21.0,,Dell,,Desktop,"Intel UHD Graphics 630
",22.0,,Dell OptiPlex 3080 MT Core i3 10th Gen Tower Brand PC,"37,500","Intel Core i3 10100 (6MB, 3.60 GHz up to 4.30 GHz) Processor
","4GB DDR4 3200MHz RAM
","1TB 7200 RPM HDD
",Brand PC,3 years of limited warranty,"260 W
",,USB Keyboard,,,"2 x USB 2.0 (front), 
2 x USB 3.2 Gen 1 Type-A (front), 
2 x USB 2.0 (rear), 
2 x USB 3.2 Gen 1 Type-A (rear)
1 x HDMI Port 
1 x DisplayPort (DP)
1 x Audio Jack (Front), 
1 x Audio Jack (Rear)


","Free-Dos
",DVD RW,"Ethernet RJ-45
","155 x 292 x 324mm
",USB Mouse,"5.35 kg
",,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22.0,22.0,22.0,22.0,,Walton,"Black , Tower",Desktop, Intel UHD Graphics 630,23.0,,Walton Kaiman Ex S WDPC101044 Intel Core i3-10100 Desktop PC,"36,990","Intel Core i3-10100 Processor (6M Cache, 3.60 GHz up to 4.30 GHz, 4 Cores, 8 Threads),",8 GB DDR4 2666MHz (Supported upto 64 GB),"1 TB SATA  3.5"" 7200 RPM HD
128GB M.2 2280 SATA SSD (Included)",Brand PC,02 years warranty,350W 80+ Bronze,,,,Realtek High Definition Audio,, Windows 10,No Optical Drive,Realtek Gbe LAN Chip (1000/100 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23.0,23.0,23.0,23.0,,Walton,Mini Tower,Desktop,"Intel UHD Graphics 630  
",24.0,Intel H310 Chipset,Walton Kaiman EX WDPC940035 Intel Core i5-9400 Desktop PC,"39,100","Intel Core i5-9400 Processor (9M Cache, 2.90 GHz up to 4.10 GHz)
","8GB DDR4 2666MHz
(Supported upto 32 GB)","1 TB SATA  3.5"" 7200 RPM HDD
120GB M.2 2280 SATA SSD(included)",Brand PC,02 years warranty,"250 W 80+ Bronze
",,,,Realtek High Definition Audio,"Front IO Ports:
1 x USB 3.0 ports
1 x USB 2.0 ports
Universal Audio Jack
Back Panel IO ports :
1 x PS/2 keyboard/mouse port
1 x D-Sub port
1 x DVI-D port
1 x HDMI port
4 x USB 3.1 Gen 1 ports
2 x USB 2.0/1.1 ports
1 x RJ-45 ports
3 x audio jacks
Slots:
1 x PCI Express 3.0 x16 slot, running at x16
1 x PCI Express 2.0 x1 slot
2 x PCI slots",Free DOS,"(optional ), not included",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24.0,24.0,24.0,24.0,,Walton,"Black , Tower",Desktop,Intel UHD Graphics 630,25.0,,Walton Kaiman Ex B WDPC101053 Intel Core i3-10100 Desktop PC,"41,550","Intel Core i3-10100 Processor (6M Cache, 3.60 GHz up to 4.30 GHz, 4 Cores, 8 Threads)",8 GB DDR4 2666MHz (Supported upto 64 GB),"256GB M.2 2280 SATA SSD
1TB SATA  3.5"" 7200 RPM HDD",Brand PC,02 years warranty,350W 80+ Bronze,,,,Realtek High Definition Audio,,Windows 10,No Optical Drive,Realtek Gbe LAN Chip (1000/100 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25.0,25.0,25.0,25.0,,Lenovo,,Desktop,Intel UHD Graphics 630,26.0,Intel B360 ( Canon Lake-H ),Lenovo IdeaCentre 510 8th Gen Core i5 4GB RAM 1TB HDD Brand PC,"43,000","Intel Core i5-8400 (9M Cache, 2.80 GHz up to 4.00 GHz)Processor","4GB DDR4 -2666MHz RAM , Up to 32GB Expandable",1TB 7200 RPM SATA Hard Drive,Brand PC,3 Years Warranty  Service,,,USB Keyboard,,Stereo Mix (Realtek High defination Audio),,"Free DOS

",Support  multi DVD writer,"1 x 1 WiFi 802.11 ac
Bluetooth 4.0
1 xRJ45",,USB Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26.0,26.0,26.0,26.0,,Walton," Black, Mid Tower",Desktop, Intel HD Graphics 630,27.0,,Walton Kaiman Ex G WDPC710023 Intel Core i3-7100 Desktop PC,"43,550","Intel Core i3-7100 Processor (3M Cache, 3.90 GHz, 2 Cores, 4 Threads)","8GB DDR4-2400MHz RAM, Expandable upto 32GB","1TB HDD, 7200RPM
256GB M.2 NVMe SSD",Brand PC,02 years warranty,350W 80+ Bronze,,,,"High Definition Audio, Realtek ALC887 codec"," Back Panel IO ports :

1 x PS/2 keyboard/mouse port
1 x D-Sub port
1 x DVI-D port
1 x HDMI port
4 x USB 3.1
2 x USB 2.0
1 x RJ-45 ports
1 x optical S/PDIF Out connector
5 x audio jacks (Center/Subwoofer Speaker Out, Rear Speaker Out, Line In, Line Out, Mic In)
1 x PCI Express 3.0 x16 slot, running at x16
1 x PCI Express 2.0 x4 slot
1 x PCI Express3.0 x1 slot
2 x PCI slots",Windows 10,No Optical Drive,Realtek Gbe LAN Chip (10/ 100/ 1000 Mbit),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27.0,27.0,27.0,27.0,,Lenovo,,Desktop,Integrated Intel UHD Graphics 630,28.0,Intel B460,Lenovo IdeaCentre 307 Core i5 10th Gen Tower Brand PC,"44,000","Intel Core i5-10400 Processor (12M Cache, 2.90 GHz up to 4.30 GHz)",1x 4GB UDIMM DDR4-2933 (Expandable upto 32 GB DDR4 2666),"1TB HDD
Support: Up to two drives, 1x 3.5″ HDD + 1x M.2 SSD
- 3.5″ HDD up to 2TB
- M.2 SSD up to 512GB",Brand PC,3 Years,260W 85% Energy Star,,USB Keyboard,,High Definition (HD) Audio,"Front Ports:
1x headphone / microphone combo jack (3.5mm)
4x USB 3.2 Gen 1
Rear Ports:
1x microphone (3.5mm)1x VGA, 1x HDMI 1.4b, 1x Ethernet (RJ-45), 2x USB 2.0, 2x USB 3.2 Gen 1, 1x line-out (3.5mm)","Free DOS
",9.0mm DVD±RW,"Wireless: 802.11ac, 2×2 Wireless LAN
LAN: Integrated 100/1000M",100 x 274.5 x 312.5 mm (3.93 x 10.8 x 12.3 inches),USB Mouse,4.35 kg (9.59 lbs),,,,,,,,,,,,,,,,,,,,,,,,,,,
28,28.0,28.0,28.0,28.0,,Dell,,Desktop,Intel UHD Graphics 630,29.0,,Dell Vostro 3888MT Core i5 10th Gen 4GB RAM Brand PC,"46,500","Intel Core i5-10400 Processor (12MB Cache, 2.9 GHz up to 4.3 GHz)",4GB DDR4 3200MHz RAM,"1TB 7200RPM 3.5"" SATA HDD",Brand PC,"03 years warranty
",260W Power Supply,,USB Keyboard,,Combo port,"LAN10/100/1000 Gigabit Ethernet
4 x USB3.2 Gen 1 Type-A, 4 x USB2.0 Type-A
1 x HDMI Port
1 x VGA/D-Sub
1 x Audio Port Combo
1 x Extra RAM Slot (highest upgradeable up to 64GB)
1 x M.2/SSD Expansion Slot",Free DOS,Tray load DVD Drive (Reads and Writes to DVD/CD),"10/100/1000 Gigabit Ethernet
802.11 ac 2x2 WiFi
Bluetooth 5.0
",324.3 x 154.0 x 293 mm,USB Mouse,4.93 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,29.0,29.0,29.0,29.0,,Walton,"Black, Mid Tower",Desktop,Radeon Vega 8 Graphics,30.0,AMD B450 Chipset,Walton AVIAN ES WDPC320G12 Ryzen 3 3200G Desktop PC,"46,750","AMD Ryzen 3 3200G (Base Clock: 3.60 GHz, Max. Boost Clock: Up to 4.0GHz, 6MB Cache Memory, No of cores 4 and Threads 4)",8GB 3200Mhz RGB RAM,"1TB SATA  3.5"" 7200rpm HDD
256GB M.2 2280 SATA III SSD",Brand PC,03 Years Limited Warranty,300W 80+ Bronze,,,,Realtek High Definition Audio,"1 x PS/2 keyboard port
1 x PS/2 mouse Port
1 x VGA port
1 x DVI-D Port
1 x HDMI Port
4 x USB 3.1 Gen 1 Ports
2 x USB 2.0/1.1 Ports
1 x RJ-45 Port
3 x audio Jacks",Windows 10 Supported,,Realtek GbE LAN chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,30.0,30.0,30.0,30.0,,Dell,,Desktop,"Intel UHD Graphics 630
",31.0,,Dell OptiPlex 3080 MT Core i5 10th Gen Tower Brand PC,"47,000","Intel Core i5-10500 Processor(12M Cache, 3.10 GHz up to 4.50 GHz)","4GB DDR4 3200MHz RAM
","1TB 7200 RPM HDD
",Brand PC,3 years of limited warranty,"260 W
",,USB Keyboard,,,"2 x USB 2.0 (front), 
2 x USB 3.2 Gen 1 Type-A (front), 
2 x USB 2.0 (rear), 
2 x USB 3.2 Gen 1 Type-A (rear)
1 x HDMI Port 
1 x DisplayPort (DP)
1 x Audio Jack (Front), 
1 x Audio Jack (Rear)


","Free-Dos
",DVD RW,"Ethernet RJ-45
","155 x 292 x 324mm
",USB Mouse,"5.35 kg
",,,,,,,,,,,,,,,,,,,,,,,,,,,
31,31.0,31.0,31.0,31.0,,HP,,Desktop,Intel 630 Graphics,32.0,,HP 280 Pro G6 MT Core i5 10th Gen Microtower Brand PC,"48,500","Intel Core i5-10500 Processor (12M Cache, 3.10 GHz up to 4.50 GHz)
",8GB DDR4 2666MHz RAM,1 TB SATA-7200rpm HDD,Brand PC,3 years warranty,,,"HP USB Keyboard
","No monitor
","Realtek ALC3601 codec, combo microphone/headphone jack","Front: 1 headphone/microphone combo; 4 SuperSpeed USB 5Gbps signaling rate; 2 SuperSpeed USB 10Gbps signaling rateRear: 1 HDMI; 1 line in; 1 line out; 1 power connector; 1 RJ-45; 1
serial; 1 VGA; 2 USB 2.0",Free DOS,DVD-RW Drive,,6.12 x 11.93 x 13.28 in; 15.5 x 30.3 x 33.7 cm,"HP USB Optical Mouse
",10.4 lb; 4.7 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,32.0,32.0,32.0,32.0,,Dell,,Desktop,"Intel UHD Graphics 630
",33.0,,Dell OptiPlex 3080 MT Core i5 10th Gen 8GB RAM Brand PC,"48,500","Intel Core i5-10500 Processor(12M Cache, 3.10 GHz up to 4.50 GHz)","8GB DDR4 3200MHz RAM
","1TB 7200 RPM HDD
",Brand PC,3 years of limited warranty,"260 W
",,USB Keyboard,,,"2 x USB 2.0 (front), 
2 x USB 3.2 Gen 1 Type-A (front), 
2 x USB 2.0 (rear), 
2 x USB 3.2 Gen 1 Type-A (rear)
1 x HDMI Port 
1 x DisplayPort (DP)
1 x Audio Jack (Front), 
1 x Audio Jack (Rear)


","Free-Dos
",DVD RW,"Ethernet RJ-45
","155 x 292 x 324mm
",USB Mouse,"5.35 kg
",,,,,,,,,,,,,,,,,,,,,,,,,,,
